3.6182,7.71504,1.7421,
3.65917,7.80233,1.76537,
3.7006,7.89053,1.78921,
3.7425,7.97963,1.81364,
3.78487,8.06966,1.83867,
3.82772,8.1606,1.8643,
3.87105,8.25248,1.89057,
3.91486,8.3453,1.91747,
3.95916,8.43907,1.94503,
4.00396,8.53378,1.97326,
4.04926,8.62946,2.00216,
4.09506,8.7261,2.03177,
4.14137,8.82372,2.06208,
4.1882,8.92231,2.09313,
4.23554,9.02189,2.12491,
4.2834,9.12247,2.15746,
4.33179,9.22404,2.19078,
4.38072,9.32661,2.2249,
4.43017,9.4302,2.25982,
4.48018,9.5348,2.29557,
4.53072,9.64043,2.33217,
4.58182,9.74708,2.36963,
4.63347,9.85477,2.40797,
4.68568,9.9635,2.44721,
4.73846,10.0733,2.48737,
4.79181,10.1841,2.52847,
4.84573,10.296,2.57052,
4.90023,10.4089,2.61356,
4.95532,10.5229,2.6576,
5.011,10.6379,2.70265,
5.06727,10.7541,2.74875,
5.12413,10.8713,2.79592,
5.18161,10.9895,2.84417,
5.23968,11.1089,2.89353,
5.29838,11.2293,2.94402,
5.35769,11.3509,2.99566,
5.41762,11.4735,3.04849,
5.47818,11.5972,3.10252,
5.53937,11.722,3.15778,
5.60119,11.8479,3.21429,
5.66366,11.9748,3.27208,
5.72677,12.1029,3.33118,
5.79053,12.2321,3.3916,
5.85495,12.3624,3.45339,
5.92002,12.4937,3.51656,
5.98576,12.6262,3.58115,
6.05216,12.7597,3.64717,
6.11924,12.8943,3.71467,
6.18699,13.03,3.78367,
6.25542,13.1668,3.8542,
6.32453,13.3047,3.92628,
6.39434,13.4437,3.99996,
6.46483,13.5837,4.07526,
6.53602,13.7248,4.1522,
6.6079,13.8669,4.23084,
6.68049,14.0101,4.31119,
6.75379,14.1544,4.39328,
6.8278,14.2996,4.47716,
6.90251,14.4459,4.56286,
6.97795,14.5933,4.65041,
7.0541,14.7416,4.73984,
7.13098,14.8909,4.83118,
7.20858,15.0413,4.92449,
7.2869,15.1926,5.01978,
7.36596,15.3448,5.1171,
7.44575,15.498,5.21649,
7.52627,15.6522,5.31797,
7.60753,15.8072,5.42159,
7.68953,15.9632,5.52739,
7.77227,16.12,5.6354,
7.85574,16.2778,5.74566,
7.93996,16.4363,5.85821,
8.02493,16.5957,5.97309,
8.11064,16.7558,6.09034,
8.19709,16.9168,6.21,
8.28429,17.0785,6.33211,
8.37223,17.2409,6.45671,
8.46091,17.404,6.58384,
8.55035,17.5678,6.71353,
8.64052,17.7323,6.84584,
8.73144,17.8973,6.9808,
8.8231,18.0629,7.11846,
8.91549,18.2291,7.25884,
9.00863,18.3958,7.40201,
9.1025,18.563,7.54799,
9.19711,18.7306,7.69683,
9.29244,18.8986,7.84857,
9.3885,19.0669,8.00326,
9.48529,19.2356,8.16093,
9.58279,19.4045,8.32162,
9.68101,19.5737,8.48538,
9.77994,19.7431,8.65224,
9.87957,19.9125,8.82226,
9.9799,20.0821,8.99546,
10.0809,20.2517,9.17189,
10.1826,20.4212,9.35159,
10.285,20.5907,9.53459,
10.3881,20.76,9.72094,
10.4918,20.9291,9.91067,
10.5962,21.098,10.1038,
10.7012,21.2665,10.3004,
10.8068,21.4347,10.5006,
10.9131,21.6024,10.7042,
11.02,21.7695,10.9114,
11.1275,21.9361,11.1222,
11.2356,22.1019,11.3366,
11.3443,22.2671,11.5547,
11.4535,22.4313,11.7765,
11.5633,22.5947,12.002,
11.6736,22.7571,12.2313,
11.7844,22.9184,12.4643,
11.8957,23.0786,12.7012,
12.0076,23.2375,12.9418,
12.1199,23.3951,13.1864,
12.2326,23.5512,13.4347,
12.3458,23.7059,13.687,
12.4594,23.8589,13.9432,
12.5734,24.0101,14.2033,
12.6878,24.1596,14.4673,
12.8025,24.3071,14.7352,
12.9175,24.4527,15.0071,
13.0329,24.596,15.283,
13.1485,24.7372,15.5628,
13.2644,24.876,15.8465,
13.3805,25.0123,16.1342,
13.4968,25.1461,16.4259,
13.6133,25.2771,16.7215,
13.73,25.4054,17.021,
13.8467,25.5307,17.3244,
13.9636,25.653,17.6318,
14.0805,25.7721,17.9429,
14.1974,25.888,18.258,
14.3143,26.0004,18.5768,
14.4311,26.1093,18.8995,
14.5479,26.2145,19.2259,
14.6646,26.3159,19.556,
14.7811,26.4135,19.8897,
14.8974,26.5069,20.2271,
15.0135,26.5962,20.568,
15.1294,26.6812,20.9125,
15.2449,26.7617,21.2604,
15.36,26.8377,21.6117,
15.4748,26.909,21.9663,
15.5892,26.9755,22.3241,
15.703,27.037,22.6851,
15.8164,27.0934,23.0492,
15.9291,27.1446,23.4162,
16.0413,27.1905,23.7862,
16.1528,27.2309,24.1589,
16.2636,27.2657,24.5344,
16.3736,27.2948,24.9124,
16.4828,27.3181,25.2928,
16.5911,27.3354,25.6757,
16.6986,27.3466,26.0607,
16.8051,27.3516,26.4479,
16.9105,27.3504,26.837,
17.0149,27.3427,27.2279,
17.1182,27.3285,27.6206,
17.2203,27.3076,28.0147,
17.3212,27.2801,28.4103,
17.4208,27.2457,28.807,
17.519,27.2044,29.2049,
17.6159,27.1561,29.6036,
17.7113,27.1007,30.003,
17.8052,27.0381,30.403,
17.8975,26.9683,30.8033,
17.9882,26.8911,31.2038,
18.0772,26.8066,31.6044,
18.1645,26.7146,32.0047,
18.25,26.6152,32.4046,
18.3337,26.5082,32.8039,
18.4154,26.3936,33.2024,
18.4952,26.2714,33.5999,
18.573,26.1416,33.9962,
18.6487,26.0041,34.3911,
18.7222,25.8589,34.7843,
18.7936,25.706,35.1757,
18.8627,25.5454,35.565,
18.9295,25.3772,35.952,
18.994,25.2013,36.3365,
19.0561,25.0177,36.7183,
19.1157,24.8266,37.0971,
19.1728,24.6279,37.4728,
19.2274,24.4216,37.845,
19.2793,24.2079,38.2137,
19.3286,23.9868,38.5785,
19.3752,23.7583,38.9392,
19.419,23.5226,39.2957,
19.46,23.2797,39.6477,
19.4982,23.0298,39.995,
19.5335,22.7729,40.3374,
19.5659,22.5091,40.6747,
19.5954,22.2386,41.0066,
19.6218,21.9615,41.333,
19.6452,21.6779,41.6537,
19.6655,21.388,41.9685,
19.6827,21.0919,42.2772,
19.6968,20.7898,42.5796,
19.7078,20.4819,42.8756,
19.7155,20.1682,43.1649,
19.72,19.8491,43.4474,
19.7213,19.5246,43.723,
19.7194,19.195,43.9914,
19.7141,18.8604,44.2526,
19.7056,18.5212,44.5065,
19.6937,18.1774,44.7527,
19.6786,17.8293,44.9914,
19.6601,17.4771,45.2223,
19.6382,17.121,45.4453,
19.6131,16.7613,45.6603,
19.5846,16.3982,45.8673,
19.5527,16.0319,46.0661,
19.5175,15.6626,46.2567,
19.4789,15.2906,46.4391,
19.437,14.9161,46.6131,
19.3918,14.5394,46.7787,
19.3433,14.1607,46.9359,
19.2915,13.7803,47.0847,
19.2364,13.3983,47.225,
19.178,13.0151,47.3568,
19.1164,12.6309,47.4801,
19.0515,12.2459,47.5949,
18.9835,11.8603,47.7013,
18.9122,11.4744,47.7992,
18.8378,11.0885,47.8888,
18.7604,10.7028,47.97,
18.6798,10.3174,48.0428,
18.5962,9.93271,48.1075,
18.5095,9.54885,48.1639,
18.4199,9.16608,48.2122,
18.3274,8.78461,48.2525,
18.2319,8.40465,48.2848,
18.1337,8.02641,48.3093,
18.0326,7.65011,48.326,
17.9288,7.27593,48.3351,
17.8222,6.90407,48.3366,
17.7131,6.53472,48.3308,
17.6013,6.16806,48.3176,
17.4869,5.80428,48.2974,
17.3701,5.44354,48.2701,
17.2509,5.086,48.2359,
17.1292,4.73183,48.195,
17.0052,4.38117,48.1475,
16.879,4.03418,48.0936,
16.7505,3.69098,48.0335,
16.6199,3.35172,47.9672,
16.4873,3.01651,47.895,
16.3526,2.68548,47.817,
16.2159,2.35874,47.7334,
16.0773,2.03638,47.6444,
15.9369,1.71852,47.5501,
15.7947,1.40523,47.4507,
15.6508,1.09661,47.3463,
15.5053,0.792727,47.2372,
15.3582,0.493655,47.1236,
15.2095,0.199459,47.0055,
15.0594,-0.0898048,46.8832,
14.9079,-0.374084,46.7568,
14.7551,-0.653335,46.6265,
14.601,-0.927518,46.4926,
14.4457,-1.1966,46.355,
14.2893,-1.46056,46.2141,
14.1318,-1.71936,46.07,
13.9733,-1.97301,45.9229,
13.8138,-2.22147,45.7728,
13.6535,-2.46476,45.6201,
13.4923,-2.70287,45.4648,
13.3303,-2.93581,45.3071,
13.1677,-3.16359,45.1471,
13.0044,-3.38621,44.9851,
12.8405,-3.6037,44.8211,
12.676,-3.81609,44.6553,
12.5111,-4.0234,44.4878,
12.3458,-4.22566,44.3189,
12.18,-4.4229,44.1485,
12.014,-4.61517,43.9769,
11.8477,-4.8025,43.8042,
11.6812,-4.98494,43.6305,
11.5146,-5.16254,43.4559,
11.3478,-5.33534,43.2806,
11.181,-5.50341,43.1046,
11.0141,-5.66679,42.9281,
10.8473,-5.82554,42.7512,
10.6806,-5.97973,42.574,
10.514,-6.12941,42.3966,
10.3475,-6.27464,42.2191,
10.1813,-6.4155,42.0416,
10.0154,-6.55205,41.8642,
9.84968,-6.68435,41.6869,
9.68434,-6.81248,41.5099,
9.51937,-6.9365,41.3333,
9.35481,-7.05649,41.157,
9.1907,-7.17251,40.9813,
9.02706,-7.28465,40.806,
8.86395,-7.39296,40.6315,
8.70138,-7.49754,40.4576,
8.53939,-7.59844,40.2845,
8.37801,-7.69574,40.1122,
8.21727,-7.78952,39.9407,
8.05721,-7.87985,39.7702,
7.89783,-7.96681,39.6007,
7.73919,-8.05046,39.4321,
7.58129,-8.13088,39.2647,
7.42417,-8.20815,39.0983,
7.26785,-8.28234,38.9331,
7.11234,-8.35352,38.7691,
6.95769,-8.42176,38.6063,
6.80389,-8.48713,38.4448,
6.65098,-8.54971,38.2845,
6.49897,-8.60956,38.1255,
6.34789,-8.66676,37.9679,
6.19774,-8.72137,37.8117,
6.04855,-8.77346,37.6568,
5.90033,-8.82309,37.5033,
5.7531,-8.87034,37.3512,
5.60686,-8.91527,37.2006,
5.46164,-8.95794,37.0514,
5.31745,-8.99842,36.9037,
5.17429,-9.03677,36.7574,
5.03218,-9.07304,36.6126,
4.89112,-9.10731,36.4693,
4.75114,-9.13963,36.3275,
4.61223,-9.17005,36.1872,
4.47441,-9.19864,36.0485,
4.33768,-9.22546,35.9112,
4.20205,-9.25055,35.7754,
4.06752,-9.27397,35.6411,
3.93411,-9.29578,35.5083,
3.80181,-9.31602,35.3771,
3.67063,-9.33475,35.2473,
3.54058,-9.35202,35.1191,
3.41165,-9.36787,34.9923,
3.28385,-9.38236,34.867,
3.15719,-9.39553,34.7432,
3.03167,-9.40742,34.6209,
2.90727,-9.41809,34.5001,
2.78402,-9.42756,34.3807,
2.6619,-9.4359,34.2628,
2.54093,-9.44314,34.1463,
2.42109,-9.44931,34.0312,
2.30238,-9.45446,33.9176,
2.18481,-9.45863,33.8054,
2.06838,-9.46186,33.6946,
1.95308,-9.46417,33.5852,
1.8389,-9.46562,33.4771,
1.72586,-9.46622,33.3704,
1.61394,-9.46603,33.2651,
1.50314,-9.46506,33.1611,
1.39346,-9.46335,33.0585,
1.28489,-9.46094,32.9571,
1.17743,-9.45785,32.8571,
1.07108,-9.45411,32.7583,
0.965825,-9.44975,32.6609,
0.86167,-9.4448,32.5646,
0.758605,-9.43929,32.4697,
0.656626,-9.43324,32.3759,
0.555727,-9.42668,32.2834,
0.455903,-9.41963,32.1921,
0.357148,-9.41213,32.1019,
0.259455,-9.40418,32.013,
0.162819,-9.39582,31.9251,
0.0672326,-9.38706,31.8385,
-0.0273104,-9.37793,31.7529,
-0.120817,-9.36845,31.6685,
-0.213293,-9.35864,31.5852,
-0.304746,-9.34852,31.503,
-0.395184,-9.3381,31.4218,
-0.484613,-9.32741,31.3417,
-0.573041,-9.31646,31.2627,
-0.660475,-9.30528,31.1846,
-0.746923,-9.29387,31.1076,
-0.832393,-9.28225,31.0316,
-0.916891,-9.27045,30.9566,
-1.00043,-9.25847,30.8825,
-1.08301,-9.24632,30.8094,
-1.16464,-9.23403,30.7373,
-1.24533,-9.22161,30.6661,
-1.3251,-9.20907,30.5958,
-1.40394,-9.19642,30.5264,
-1.48186,-9.18368,30.4579,
-1.55888,-9.17085,30.3903,
-1.635,-9.15796,30.3236,
-1.71023,-9.145,30.2577,
-1.78458,-9.13199,30.1926,
-1.85805,-9.11895,30.1284,
-1.93066,-9.10587,30.065,
-2.00241,-9.09278,30.0024,
-2.07332,-9.07968,29.9406,
-2.14338,-9.06658,29.8796,
-2.21261,-9.05348,29.8194,
-2.28102,-9.0404,29.7599,
-2.34861,-9.02735,29.7011,
-2.4154,-9.01432,29.6431,
-2.48139,-9.00134,29.5859,
-2.54659,-8.9884,29.5293,
-2.61101,-8.97552,29.4734,
-2.67465,-8.9627,29.4183,
-2.73753,-8.94994,29.3638,
-2.79966,-8.93726,29.31,
-2.86103,-8.92465,29.2569,
-2.92167,-8.91213,29.2044,
-2.98158,-8.8997,29.1525,
-3.04076,-8.88737,29.1013,
-3.09922,-8.87513,29.0508,
-3.15698,-8.863,29.0008,
-3.21404,-8.85098,28.9514,
-3.27041,-8.83907,28.9027,
-3.3261,-8.82728,28.8545,
-3.38111,-8.81561,28.8069,
-3.43545,-8.80406,28.7599,
-3.48914,-8.79265,28.7135,
-3.54218,-8.78137,28.6676,
-3.59457,-8.77022,28.6222,
-3.64632,-8.75921,28.5774,
-3.69745,-8.74835,28.5332,
-3.74796,-8.73763,28.4894,
-3.79786,-8.72706,28.4462,
-3.84715,-8.71663,28.4035,
-3.89585,-8.70636,28.3613,
-3.94395,-8.69625,28.3196,
-3.99147,-8.68629,28.2784,
-4.03842,-8.6765,28.2376,
-4.0848,-8.66686,28.1974,
-4.13062,-8.65739,28.1576,
-4.17589,-8.64808,28.1182,
-4.22061,-8.63894,28.0794,
-4.2648,-8.62996,28.041,
-4.30845,-8.62116,28.003,
-4.35157,-8.61253,27.9655,
-4.39418,-8.60406,27.9284,
-4.43628,-8.59578,27.8917,
-4.47788,-8.58766,27.8554,
-4.51898,-8.57972,27.8196,
-4.55958,-8.57196,27.7842,
-4.59971,-8.56437,27.7492,
-4.63935,-8.55696,27.7146,
-4.67853,-8.54972,27.6804,
-4.71724,-8.54267,27.6466,
-4.7555,-8.53579,27.6131,
-4.7933,-8.5291,27.5801,
-4.83066,-8.52258,27.5474,
-4.86758,-8.51625,27.5151,
-4.90406,-8.51009,27.4832,
-4.94012,-8.50411,27.4517,
-4.97576,-8.49832,27.4205,
-5.01099,-8.4927,27.3896,
-5.04581,-8.48727,27.3592,
-5.08022,-8.48202,27.329,
-5.11424,-8.47694,27.2992,
-5.14787,-8.47205,27.2698,
-5.18111,-8.46734,27.2407,
-5.21397,-8.4628,27.2119,
-5.24646,-8.45845,27.1835,
-5.27858,-8.45428,27.1554,
-5.31033,-8.45028,27.1276,
-5.34173,-8.44646,27.1001,
-5.37278,-8.44282,27.073,
-5.40348,-8.43936,27.0461,
-5.43384,-8.43608,27.0196,
-5.46386,-8.43297,26.9934,
-5.49355,-8.43003,26.9675,
-5.52292,-8.42728,26.9419,
-5.55196,-8.42469,26.9166,
-5.58069,-8.42228,26.8916,
-5.60911,-8.42005,26.8669,
-5.63722,-8.41798,26.8425,
-5.66502,-8.41609,26.8183,
-5.69253,-8.41437,26.7945,
-5.71975,-8.41282,26.7709,
-5.74668,-8.41143,26.7477,
-5.77333,-8.41022,26.7247,
-5.7997,-8.40917,26.702,
-5.82579,-8.40829,26.6795,
-5.85162,-8.40757,26.6574,
-5.87718,-8.40702,26.6355,
-5.90248,-8.40664,26.6139,
-5.92752,-8.40641,26.5925,
-5.95231,-8.40635,26.5714,
-5.97685,-8.40644,26.5506,
-6.00114,-8.4067,26.5301,
-6.0252,-8.40711,26.5098,
-6.04902,-8.40769,26.4897,
-6.07261,-8.40841,26.4699,
-6.09596,-8.4093,26.4504,
-6.1191,-8.41033,26.4311,
-6.14201,-8.41152,26.4121,
-6.1647,-8.41286,26.3934,
-6.18719,-8.41436,26.3748,
-6.20946,-8.416,26.3566,
-6.23152,-8.41779,26.3385,
-6.25339,-8.41972,26.3208,
-6.27505,-8.4218,26.3032,
-6.29652,-8.42403,26.2859,
-6.31779,-8.4264,26.2689,
-6.33888,-8.42891,26.2521,
-6.35978,-8.43156,26.2355,
-6.3805,-8.43435,26.2191,
-6.40103,-8.43728,26.203,
-6.4214,-8.44034,26.1872,
-6.44159,-8.44354,26.1715,
-6.4616,-8.44688,26.1561,
-6.48146,-8.45035,26.141,
-6.50115,-8.45395,26.126,
-6.52067,-8.45767,26.1113,
-6.54004,-8.46153,26.0968,
-6.55926,-8.46552,26.0826,
-6.57832,-8.46963,26.0686,
-6.59724,-8.47387,26.0548,
-6.616,-8.47822,26.0412,
-6.63462,-8.48271,26.0278,
-6.6531,-8.48731,26.0147,
-6.67145,-8.49203,26.0018,
-6.68965,-8.49687,25.9891,
-6.70772,-8.50182,25.9767,
-6.72567,-8.50689,25.9644,
-6.74348,-8.51208,25.9524,
-6.76116,-8.51737,25.9406,
-6.77873,-8.52278,25.929,
-6.79617,-8.52829,25.9176,
-6.81349,-8.53392,25.9065,
-6.83069,-8.53965,25.8955,
-6.84778,-8.54548,25.8848,
-6.86476,-8.55142,25.8743,
-6.88162,-8.55746,25.864,
-6.89838,-8.56361,25.8539,
-6.91503,-8.56985,25.8441,
-6.93158,-8.57618,25.8344,
-6.94803,-8.58262,25.825,
-6.96438,-8.58915,25.8157,
-6.98062,-8.59577,25.8067,
-6.99677,-8.60249,25.7979,
-7.01283,-8.60929,25.7893,
-7.0288,-8.61619,25.7809,
-7.04467,-8.62317,25.7727,
-7.06045,-8.63024,25.7647,
-7.07615,-8.63739,25.7569,
-7.09176,-8.64462,25.7494,
-7.10729,-8.65194,25.742,
-7.12274,-8.65933,25.7349,
-7.13811,-8.66681,25.7279,
-7.15339,-8.67436,25.7212,
-7.1686,-8.68199,25.7146,
-7.18374,-8.68969,25.7083,
-7.1988,-8.69746,25.7022,
-7.21378,-8.70531,25.6962,
-7.2287,-8.71322,25.6905,
-7.24354,-8.7212,25.685,
-7.25832,-8.72925,25.6797,
-7.27303,-8.73736,25.6746,
-7.28767,-8.74554,25.6696,
-7.30225,-8.75377,25.6649,
-7.31677,-8.76207,25.6604,
-7.33122,-8.77043,25.6561,
-7.34561,-8.77884,25.652,
-7.35994,-8.78731,25.648,
-7.37422,-8.79583,25.6443,
-7.38843,-8.80441,25.6408,
-7.40259,-8.81303,25.6375,
-7.4167,-8.82171,25.6343,
-7.43075,-8.83043,25.6314,
-7.44474,-8.8392,25.6287,
-7.45869,-8.84802,25.6262,
-7.47258,-8.85688,25.6238,
-7.48643,-8.86578,25.6217,
-7.50022,-8.87471,25.6197,
-7.51396,-8.88369,25.618,
-7.52766,-8.89271,25.6164,
-7.54131,-8.90176,25.615,
-7.55492,-8.91084,25.6138,
-7.56848,-8.91996,25.6129,
-7.58199,-8.9291,25.6121,
-7.59546,-8.93828,25.6115,
-7.60889,-8.94748,25.6111,
-7.62228,-8.95671,25.6109,
-7.63562,-8.96597,25.6108,
-7.64892,-8.97525,25.611,
-7.66219,-8.98454,25.6114,
-7.67541,-8.99386,25.6119,
-7.68859,-9.0032,25.6126,
-7.70174,-9.01255,25.6135,
-7.71485,-9.02192,25.6147,
-7.72792,-9.0313,25.616,
-7.74095,-9.04069,25.6174,
-7.75395,-9.05009,25.6191,
-7.76691,-9.0595,25.621,
-7.77984,-9.06892,25.623,
-7.79273,-9.07834,25.6252,
-7.80558,-9.08777,25.6276,
-7.81841,-9.0972,25.6302,
-7.83119,-9.10663,25.633,
-7.84395,-9.11606,25.636,
-7.85667,-9.12549,25.6391,
-7.86936,-9.13491,25.6424,
-7.88201,-9.14433,25.646,
-7.89464,-9.15374,25.6496,
-7.90723,-9.16314,25.6535,
-7.91979,-9.17253,25.6576,
-7.93231,-9.18191,25.6618,
-7.94481,-9.19128,25.6662,
-7.95727,-9.20063,25.6708,
-7.96971,-9.20996,25.6755,
-7.98211,-9.21928,25.6804,
-7.99448,-9.22857,25.6856,
-8.00682,-9.23785,25.6908,
-8.01913,-9.2471,25.6963,
-8.03141,-9.25633,25.7019,
-8.04366,-9.26553,25.7077,
-8.05588,-9.2747,25.7137,
-8.06807,-9.28384,25.7198,
-8.08022,-9.29296,25.7262,
-8.09235,-9.30204,25.7327,
-8.10445,-9.31108,25.7393,
-8.11651,-9.32009,25.7461,
-8.12855,-9.32907,25.7531,
-8.14055,-9.338,25.7603,
-8.15253,-9.3469,25.7676,
-8.16447,-9.35575,25.7751,
-8.17638,-9.36456,25.7827,
-8.18827,-9.37332,25.7906,
-8.20012,-9.38204,25.7985,
-8.21194,-9.39071,25.8067,
-8.22372,-9.39933,25.815,
-8.23548,-9.4079,25.8234,
-8.2472,-9.41642,25.832,
-8.2589,-9.42488,25.8408,
-8.27056,-9.43329,25.8497,
-8.28218,-9.44164,25.8588,
-8.29378,-9.44993,25.8681,
-8.30534,-9.45816,25.8775,
-8.31687,-9.46633,25.887,
-8.32836,-9.47444,25.8967,
-8.33982,-9.48248,25.9066,
-8.35125,-9.49046,25.9166,
-8.36264,-9.49837,25.9267,
-8.374,-9.50621,25.937,
-8.38532,-9.51398,25.9474,
-8.39661,-9.52168,25.958,
-8.40786,-9.5293,25.9687,
-8.41907,-9.53685,25.9796,
-8.43025,-9.54432,25.9906,
-8.44139,-9.55172,26.0018,
-8.45249,-9.55903,26.0131,
-8.46356,-9.56627,26.0245,
-8.47459,-9.57342,26.0361,
-8.48558,-9.58049,26.0478,
-8.49652,-9.58748,26.0596,
-8.50743,-9.59437,26.0716,
-8.5183,-9.60119,26.0837,
-8.52913,-9.60791,26.0959,
-8.53992,-9.61454,26.1083,
-8.55067,-9.62108,26.1208,
-8.56137,-9.62753,26.1334,
-8.57203,-9.63388,26.1461,
-8.58265,-9.64014,26.159,
-8.59322,-9.6463,26.1719,
-8.60375,-9.65236,26.185,
-8.61424,-9.65833,26.1983,
-8.62468,-9.66419,26.2116,
-8.63508,-9.66995,26.225,
-8.64542,-9.67561,26.2386,
-8.65573,-9.68116,26.2523,
-8.66598,-9.68661,26.2661,
-8.67619,-9.69195,26.28,
-8.68634,-9.69718,26.294,
-8.69645,-9.7023,26.3081,
-8.70651,-9.70731,26.3223,
-8.71652,-9.71221,26.3367,
-8.72648,-9.717,26.3511,
-8.73638,-9.72167,26.3656,
-8.74623,-9.72622,26.3802,
-8.75603,-9.73066,26.395,
-8.76578,-9.73499,26.4098,
-8.77547,-9.73919,26.4247,
-8.78511,-9.74328,26.4397,
-8.79469,-9.74724,26.4548,
-8.80422,-9.75108,26.4699,
-8.81368,-9.7548,26.4852,
-8.8231,-9.7584,26.5006,
-8.83245,-9.76187,26.516,
-8.84174,-9.76522,26.5315,
-8.85098,-9.76844,26.5471,
-8.86015,-9.77153,26.5628,
-8.86926,-9.77449,26.5785,
-8.87832,-9.77732,26.5943,
-8.88731,-9.78003,26.6102,
-8.89623,-9.7826,26.6262,
-8.9051,-9.78504,26.6422,
